time,open,high,low,close,Midnight Level,Início - Meia-Noite
1706540400,19500.25,19512.25,19467.75,19471.5,19473,
1706544000,19472,19524,19461.5,19522.75,19473,
1706547600,19522.5,19551.25,19518,19539,19473,
1706551200,19539.5,19545.5,19520,19529.5,19473,
1706554800,19529.75,19575.75,19524.75,19567.75,19473,
1706558400,19568,19658,19568,19649.75,19473,
1706562000,19649.75,19652.25,19628.75,19642,19473,
1706569200,19653.5,19674.5,19641.25,19663.75,,
1706572800,19663.5,19677.5,19652.75,19670.75,,
1706576400,19670,19673,19644.25,19653.75,,
1706580000,19654.25,19661,19647.5,19659.25,,
1706583600,19659.25,19664.75,19650.75,19651.75,,
1706587200,19652,19659.5,19651,19654,,
1706590800,19654.25,19670.5,19653,19665,19654.25,19654.25
1706594400,19665.25,19670,19642.5,19647.5,19654.25,
1706598000,19647.5,19648.75,19617.75,19633,19654.25,
1706601600,19632.5,19662.5,19607.25,19659.5,19654.25,
1706605200,19659,19663,19626.25,19633.25,19654.25,
1706608800,19633.5,19654.25,19630.25,19640.75,19654.25,
1706612400,19640.75,19647.75,19625,19641,19654.25,
1706616000,19641.25,19644.5,19619.25,19622.25,19654.25,
1706619600,19622,19626.25,19594.75,19602.75,19654.25,
1706623200,19602.5,19626.5,19587,19611,19654.25,
1706626800,19611,19614,19558.25,19581,19654.25,
1706630400,19581.25,19596.5,19567,19581.75,19654.25,
1706634000,19581.75,19589.25,19504.75,19515.25,19654.25,
1706637600,19515.25,19543.75,19496.25,19512.5,19654.25,
1706641200,19512.75,19543.25,19490,19531.75,19654.25,
1706644800,19532,19550.25,19518,19525.5,19654.25,
1706648400,19525.75,19549.75,19408.75,19412,19654.25,
1706655600,19357.25,19403.75,19351.75,19390,,
1706659200,19389.75,19402.5,19384.75,19388.25,,
1706662800,19388.75,19394.25,19370.75,19374.25,,
1706666400,19374.25,19383.5,19366,19381.5,,
1706670000,19381.5,19388,19374.75,19379.75,,
1706673600,19380,19393.75,19379,19391.25,,
1706677200,19391.25,19396.75,19383.75,19384.75,19391.25,19391.25
1706680800,19385,19395,19371.5,19373.25,19391.25,
1706684400,19372.75,19407.75,19368.75,19397.25,19391.25,
1706688000,19397.5,19410.5,19383,19388.25,19391.25,
1706691600,19388,19390.5,19284.25,19321.25,19391.25,
1706695200,19321.25,19325,19297.75,19299,19391.25,
1706698800,19298.75,19338.5,19275.5,19335,19391.25,
1706702400,19335.5,19372.75,19326,19370,19391.25,
1706706000,19370,19396,19341.75,19347.5,19391.25,
1706709600,19347.75,19368.25,19289,19311.25,19391.25,
1706713200,19311.75,19325.25,19225.25,19243,19391.25,
1706716800,19243,19292.5,19242,19281.5,19391.25,
1706720400,19281.75,19313.5,19275,19312.25,19391.25,
1706724000,19312.75,19345.25,19306.75,19324.5,19391.25,
1706727600,19326.5,19425.75,19250.75,19320.5,19391.25,
1706731200,19321,19327,19172.25,19180.5,19391.25,
1706734800,19180,19212.5,19163.25,19207,19391.25,
1706742000,19215,19232.5,19208.5,19224.5,,
1706745600,19224.25,19258.5,19222.25,19246.25,,
1706749200,19246.25,19253.5,19232.25,19247.5,,
1706752800,19247,19266.25,19242.75,19258,,
1706756400,19258.25,19264,19229.75,19254.75,,
1706760000,19253.75,19268,19252.75,19259.5,,
1706763600,19259,19260.25,19238.25,19239.25,19259,19259
1706767200,19239.5,19247.5,19208.75,19212.75,19259,
1706770800,19214,19261.75,19204.5,19257,19259,
1706774400,19257.5,19295.25,19255,19293.25,19259,
1706778000,19293,19297.75,19263.5,19272.75,19259,
1706781600,19273.5,19296.25,19267.75,19294.75,19259,
1706785200,19294.25,19299.75,19267.25,19279.25,19259,
1706788800,19279.75,19305.5,19271,19288.5,19259,
1706792400,19287.75,19299.5,19244,19278,19259,
1706796000,19277.5,19292.75,19227,19245.25,19259,
1706799600,19242,19313.5,19211.75,19215,19259,
1706803200,19215,19276.75,19205.75,19266.5,19259,
1706806800,19266.75,19355.75,19264.25,19325,19259,
1706810400,19325.25,19343.25,19270.75,19315.25,19259,
1706814000,19315.25,19378.75,19314.75,19375,19259,
1706817600,19375,19395,19346,19382,19259,
1706821200,19382,19588.5,19358.25,19569.75,19259,
1706828400,19529.75,19549.25,19520.25,19535.25,,
1706832000,19534.75,19543.75,19522.75,19543.75,,
1706835600,19544,19573.5,19540,19563.25,,
1706839200,19563,19566.25,19546.5,19560.5,,
1706842800,19561,19563,19543,19544.5,,
1706846400,19544.25,19554,19541.25,19548.25,,
1706850000,19548.5,19560.5,19544.75,19553.75,19548.5,19548.5
1706853600,19554,19554.75,19535.75,19550,19548.5,
1706857200,19548.75,19548.75,19531.75,19536.75,19548.5,
1706860800,19536.75,19569,19520.75,19558,19548.5,
1706864400,19558.25,19577.75,19541.25,19553.75,19548.5,
1706868000,19553.5,19569.25,19540.75,19550.75,19548.5,
1706871600,19550.75,19561.25,19543.5,19560.75,19548.5,
1706875200,19560.75,19585,19545.5,19565.25,19548.5,
1706878800,19565.75,19576.25,19425,19438.25,19548.5,
1706882400,19438.5,19565.75,19407.25,19535.75,19548.5,
1706886000,19532.25,19608.5,19490.25,19581.25,19548.5,
1706889600,19581.75,19659.5,19548,19643.75,19548.5,
1706893200,19644.5,19698.25,19606.25,19651.5,19548.5,
1706896800,19651.75,19681.25,19622.5,19670,19548.5,
1706900400,19670.75,19717.25,19669.25,19704.5,19548.5,
1706904000,19704.75,19716,19669.75,19671.5,19548.5,
1706907600,19671.5,19671.75,19626,19628.75,19548.5,
1707087600,19637.75,19664.75,19632.5,19649.25,,
1707091200,19648.5,19670,19611,19626.5,,
1707094800,19626.5,19630.25,19605.75,19626.75,,
1707098400,19625.5,19627.5,19610.5,19619.25,,
1707102000,19619.75,19626.75,19614.75,19624,,
1707105600,19624.25,19626.75,19619.75,19626,,
1707109200,19626,19639,19618.5,19632.5,19626,19626
1707112800,19632.75,19647.25,19630,19636.5,19626,
1707116400,19636,19655.25,19629.25,19636.75,19626,
1707120000,19637,19667.75,19629.25,19660,19626,
1707123600,19659.5,19664,19615.5,19625.5,19626,
1707127200,19625.5,19665,19625.5,19660,19626,
1707130800,19660.25,19664.5,19643.5,19650,19626,
